Id,Label
2306,381882
2307,817ua6
2308,53185a
2309,233293
2310,18e635
2311,10e647
2312,377543
2313,45e957
2314,5217u9
2315,a4a088
2316,996601
2317,u62974
2318,0e8051
2319,332158
2320,18656u
2321,188909
2322,504226
2323,321500
2324,u13843
2325,a0e197
2326,009309
2327,024311
2328,965180
2329,937621
2330,a43e09
2331,306359
2332,33703u
2333,1a4645
2334,529770
2335,8e3e55
2336,020204
2337,923929
2338,596497
2339,243748
2340,89a675
2341,058069
2342,212197
2343,279919
2344,913976
2345,280489
2346,407u36
2347,066939
2348,558914
2349,875704
2350,296425
2351,864025
2352,977849
2353,051675
2354,676912
2355,177370
2356,489967
2357,591564
2358,673056
2359,752271
2360,186105
2361,465037
2362,445599
2363,1e3162
2364,683528
2365,u04495
2366,34u923
2367,961750
2368,482e55
2369,0517u8
2370,871a47
2371,082691
2372,72599a
2373,21u243
2374,17766u
2375,966739
2376,972579
2377,477765
2378,u58668
2379,503620
2380,722818
2381,010655
2382,798513
2383,489534
2384,970983
2385,02348e
2386,938581
2387,189349
2388,006859
2389,174588
2390,068347
2391,08u295
2392,877501
2393,25954u
2394,975742
2395,313195
2396,202511
2397,922ue5
2398,419138
2399,4282u1
2400,391237
2401,070670
2402,274225
2403,904244
2404,717898
2405,093u68
2406,573118
2407,256658
2408,56879e
2409,998497
2410,584139
2411,4e51e2
2412,27a539
2413,718743
2414,475525
2415,087590
2416,886766
2417,698306
2418,728488
2419,073107
2420,669983
2421,026270
2422,74878a
2423,311100
2424,117152
2425,38u048
2426,81aa76
2427,513229
2428,154081
2429,217526
2430,u44238
2431,965787
2432,153111
2433,498744
2434,41a380
2435,264365
2436,067511
2437,638052
2438,578e67
2439,283095
2440,735697
2441,125331
2442,752479
2443,588587
2444,715174
2445,394465
2446,1a8872
2447,91u228
2448,7u3533
2449,715032
2450,889700
2451,312653
2452,35a236
2453,565977
2454,043817
2455,492e74
2456,754357
2457,591309
2458,873476
2459,723062
2460,102077
2461,6a8982
2462,0u8439
2463,148727
2464,040902
2465,28a158
2466,11461e
2467,043927
2468,751500
2469,112452
2470,268466
2471,897970
2472,516349
2473,175178
2474,4338a3
2475,2a2511
2476,7a7871
2477,65u959
2478,473u62
2479,8136e2
2480,226882
2481,333ee0
2482,437906
2483,u66098
2484,274459
2485,881269
2486,240787
2487,749626
2488,969842
2489,e30039
2490,777631
2491,319584
2492,ua1726
2493,554366
2494,351598
2495,413968
2496,354534
2497,798001
2498,819781
2499,48210u
